Skill,Assignment,Student,Speed,PercentCorrect,MasterySpeed,HintUsage,Complete
I,14,24,12.466571659,0.625,8,0.0,1
J,15,24,16.3893636585,0.615384615385,13,0.0,1
E,16,24,10.5082625151,0.8,5,0.0,1
H,17,24,6.88402745468,1.0,3,0.0,1
J,18,24,11.1103656442,0.727272727273,11,0.0,1
A,1,25,7.70219091209,0.625,8,0.0,1
B,2,25,5.168662664,1.0,3,0.0,1
C,3,25,11.2197641569,0.52380952381,21,0.047619047619,1
D,4,25,12.2714425313,0.5,14,0.142857142857,1
A,5,25,5.68725063572,0.466666666667,15,0.0,1
E,6,25,10.3139737622,0.8,5,0.0,1
F,7,25,8.45119476283,0.615384615385,13,0.0,1
G,8,25,11.5440811478,0.833333333333,6,0.0,1
H,9,25,8.60314248516,0.7,10,0.0,1
I,10,25,9.44064280892,0.833333333333,6,0.0,1
D,11,25,13.2506922262,0.75,8,0.125,1
G,12,25,9.17654893211,0.578947368421,19,0.0,1
I,13,25,22.2010972383,1.0,3,0.0,1
J,14,25,3.35653519164,1.0,3,0.0,1
B,15,25,8.68775715661,0.625,16,0.0625,1
C,16,25,13.6486382286,0.833333333333,6,0.0,1
E,17,25,6.85397837912,1.0,3,0.0,1
A,1,26,9.75582469562,0.44,25,0.0,1
B,2,26,5.6806358853,0.625,8,0.0,1
C,3,26,11.9883397533,0.428571428571,21,0.0,1
D,4,26,8.96175180985,0.416666666667,12,0.0833333333333,1
A,5,26,14.563522112,0.8,5,0.2,1
B,6,26,9.35149394936,0.6,5,0.2,1
D,7,26,7.98645517065,0.4,10,0.1,1
E,8,26,9.33273031702,1.0,3,0.0,1
F,9,26,12.937098436,0.386363636364,44,0.0227272727273,1
G,10,26,13.1138315531,0.461538461538,13,0.230769230769,1
H,11,26,8.58601535169,0.625,8,0.375,1
I,12,26,12.9794005072,0.5,10,0.3,1
D,13,26,10.1636533772,1.0,3,0.0,1
J,14,26,12.2570290449,0.5,18,0.0555555555556,1
A,15,26,13.7027089586,1.0,3,0.0,1
B,16,26,9.31089618278,0.5,6,0.166666666667,1
D,17,26,10.219609294,0.625,8,0.125,1
E,18,26,8.60094304497,1.0,3,0.0,1
F,19,26,12.0478256016,0.428571428571,35,0.0,1
G,20,26,9.71627516958,0.571428571429,7,0.142857142857,1
H,21,26,6.9269949129,1.0,3,0.0,1
I,22,26,10.1816904215,0.5,14,0.0,1
J,23,26,12.039592557,0.4,15,0.2,1
A,1,27,13.6308085071,0.75,4,0.25,1
B,2,27,11.6293364287,0.409090909091,22,0.0909090909091,1
C,3,27,16.9621082341,0.461538461538,13,0.0769230769231,1
D,4,27,12.0754848857,0.444444444444,45,0.111111111111,1
A,5,27,9.17449834381,0.5,8,0.125,1
B,6,27,7.5126805173,0.6,5,0.0,1
C,7,27,16.9531632828,0.4375,16,0.125,1
D,8,27,13.2618195098,0.444444444444,9,0.111111111111,1
E,9,27,12.5897998292,0.4,10,0.2,1
F,10,27,13.1449371852,1.0,3,0.0,1
G,11,27,9.77148175708,0.625,8,0.125,1
H,12,27,14.1816720759,0.6,5,0.2,1
I,13,27,12.1604061158,0.714285714286,7,0.142857142857,1
G,14,27,17.156610811,0.5,6,0.333333333333,1
E,15,27,6.62181909443,0.625,8,0.125,1
J,16,27,17.4948488668,0.470588235294,17,0.0,1
A,17,27,8.85840028328,0.555555555556,9,0.0,1
B,18,27,9.6162989204,0.636363636364,11,0.0,1
C,19,27,16.4560938355,0.47619047619,21,0.190476190476,1
D,20,27,16.4534964559,0.571428571429,7,0.142857142857,1
F,21,27,15.8299344936,0.583333333333,12,0.0833333333333,1
H,22,27,14.6344594191,0.666666666667,6,0.333333333333,1
J,23,27,16.3445235205,0.4,35,0.0285714285714,1
A,1,28,10.0543094071,0.5625,16,0.0,1
B,2,28,11.7287406591,0.666666666667,9,0.111111111111,1
C,3,28,13.3241605161,0.6,10,0.0,1
D,4,28,6.9469493784,0.75,4,0.25,1
D,5,28,7.40811143572,0.454545454545,11,0.0,1
E,6,28,10.880990899,0.833333333333,6,0.166666666667,1
F,7,28,14.4112689079,0.833333333333,6,0.0,1
G,8,28,11.4730280122,0.666666666667,6,0.0,1
H,9,28,10.1863700474,0.518518518519,27,0.111111111111,1
I,10,28,9.46425785401,0.533333333333,15,0.0666666666667,1
D,11,28,10.5205465701,0.52,25,0.0,1
E,12,28,10.2831559679,0.75,4,0.0,1
H,13,28,8.78892611283,0.5,10,0.0,1
J,14,28,14.1449671752,0.393939393939,33,0.030303030303,1
A,15,28,13.7414775915,0.75,4,0.0,1
B,16,28,9.38196732063,0.833333333333,6,0.0,1
C,17,28,17.5592504255,1.0,3,0.0,1
D,18,28,4.20754143168,1.0,3,0.0,1
F,19,28,15.1567459743,0.352941176471,17,0.0,1
H,20,28,7.27309851404,0.533333333333,15,0.133333333333,1
I,21,28,8.67827630354,0.833333333333,6,0.0,1
J,22,28,12.9894213873,0.464285714286,28,0.0,1
A,1,29,11.7392121022,1.0,3,0.0,1
B,2,29,3.93198177234,1.0,3,0.0,1
C,3,29,10.7478188829,1.0,3,0.0,1
D,4,29,4.21036766083,1.0,3,0.0,1
A,5,29,8.61732081741,1.0,3,0.0,1
E,6,29,8.02771889605,0.692307692308,13,0.0,1
F,7,29,6.40506398266,1.0,3,0.0,1
G,8,29,6.71381849384,0.75,4,0.25,1
H,9,29,4.59810450595,0.714285714286,7,0.0,1
I,10,29,8.82739306028,0.666666666667,9,0.0,1
D,11,29,13.2583446304,0.833333333333,6,0.0,1
F,12,29,6.33053859551,0.833333333333,6,0.0,1
G,13,29,13.3272400742,0.666666666667,9,0.0,1
I,14,29,7.21478718134,1.0,3,0.0,1
J,15,29,15.6126561126,1.0,3,0.0,1
B,16,29,7.51204004433,1.0,3,0.0,1
C,17,29,11.2117088101,0.666666666667,6,0.0,1
G,18,29,12.2396889055,1.0,3,0.0,1
A,1,30,9.0344995246,1.0,3,0.0,1
B,2,30,5.60982096783,0.833333333333,6,0.0,1
C,3,30,9.89524734388,0.571428571429,14,0.0,1
D,4,30,11.0683226942,1.0,3,0.0,1
C,5,30,7.12884464408,1.0,3,0.0,1
D,6,30,12.2461294753,0.75,4,0.0,1
E,7,30,5.79968388103,0.666666666667,6,0.166666666667,1
F,8,30,12.50615469,0.666666666667,9,0.0,1
G,9,30,9.07776552266,0.583333333333,12,0.0,1
H,10,30,6.7146450929,0.5,10,0.0,1
I,11,30,20.2445177895,1.0,3,0.0,1
J,12,30,14.7093260314,0.5,6,0.166666666667,1
A,13,30,10.1591825968,0.555555555556,9,0.0,1
B,14,30,5.95332203673,1.0,3,0.0,1
C,15,30,3.58606842446,0.8,5,0.0,1
D,16,30,9.45372982587,1.0,3,0.0,1
E,17,30,6.92320618914,0.75,4,0.0,1
G,18,30,11.570233489,1.0,3,0.0,1
J,19,30,10.835300272,0.6,5,0.0,1
A,1,31,8.99219248621,0.666666666667,9,0.0,1
B,2,31,6.49802624236,0.75,8,0.0,1
C,3,31,14.3440986979,0.714285714286,7,0.0,1
D,4,31,13.2578856101,1.0,3,0.0,1
A,5,31,4.9066760753,0.75,4,0.0,1
D,6,31,14.9692161159,1.0,3,0.0,1
E,7,31,7.44514319559,0.75,4,0.0,1
F,8,31,12.6267642942,0.833333333333,6,0.0,1
G,9,31,4.73377456768,0.75,4,0.0,1
H,10,31,2.45024912683,1.0,3,0.0,1
I,11,31,8.79268357739,0.619047619048,21,0.0,1
D,12,31,7.90274804016,0.833333333333,6,0.0,1
F,13,31,11.036446017,0.75,4,0.0,1
I,14,31,0.716438919534,1.0,3,0.0,1
J,15,31,5.26124252971,1.0,3,0.0,1
H,16,31,4.7733064768,0.6,10,0.0,1
I,17,31,2.72379315903,0.75,4,0.0,1
A,1,32,5.52989607644,0.8,5,0.0,1
B,2,32,4.92397366566,0.833333333333,6,0.0,1
C,3,32,7.26602870437,0.75,4,0.0,1
D,4,32,10.8081939174,0.583333333333,12,0.0,1
A,5,32,8.89739931924,1.0,3,0.0,1
C,6,32,13.4787272012,0.545454545455,11,0.0,1
D,7,32,11.0967185756,0.428571428571,21,0.047619047619,1
E,8,32,6.96747998369,0.571428571429,21,0.047619047619,1
F,9,32,12.7411884779,0.6,10,0.0,1
G,10,32,8.66581103984,0.5,8,0.0,1
H,11,32,6.56451979122,0.8,5,0.0,1
I,12,32,12.0012066973,0.8,5,0.0,1
D,13,32,9.23163545612,0.692307692308,13,0.0,1
F,14,32,12.8902755631,0.8,5,0.0,1
G,15,32,8.85873728977,0.75,8,0.0,1
E,16,32,6.69390734804,1.0,3,0.0,1
J,17,32,17.2992200419,0.6,5,0.2,1
D,18,32,10.7373393402,0.571428571429,7,0.142857142857,1
A,1,33,10.9045785913,0.416666666667,12,0.166666666667,1
B,2,33,16.5464909312,1.0,3,0.0,1
C,3,33,22.3274378275,1.0,3,0.0,1
D,4,33,8.96124042543,0.521739130435,23,0.130434782609,1
A,5,33,13.1425546534,0.4,15,0.0,1
B,6,33,10.1647254802,0.6,10,0.0,1
D,7,33,12.8118426072,0.5,12,0.0833333333333,1
E,8,33,7.00640998582,0.6,10,0.0,1
F,9,33,14.0699794761,0.75,4,0.0,1
G,10,33,9.22737709342,0.6,10,0.0,1
H,11,33,7.36430057809,0.833333333333,6,0.0,1
I,12,33,15.6483227657,0.6,5,0.0,1
F,13,33,16.6197116816,0.454545454545,33,0.0,1
E,14,33,8.85968352745,0.545454545455,11,0.0909090909091,1
J,15,33,17.6254364345,0.571428571429,7,0.0,1
A,16,33,11.1926754496,0.4375,16,0.0625,1
C,17,33,12.7481296092,0.666666666667,6,0.166666666667,1
D,18,33,14.2866911006,0.571428571429,14,0.0,1
E,19,33,10.6277857828,0.636363636364,11,0.0909090909091,1
G,20,33,20.2480468657,0.75,4,0.25,1
H,21,33,12.4440765278,0.666666666667,6,0.333333333333,1
J,22,33,17.1714759939,0.75,8,0.0,1
A,1,34,9.0284279199,0.5,36,0.0,1
B,2,34,8.01329733871,0.470588235294,17,0.0588235294118,1
C,3,34,11.0169304584,0.75,4,0.0,1
D,4,34,9.55891557712,0.384615384615,26,0.0384615384615,1
A,5,34,9.55864354416,0.571428571429,7,0.0,1
B,6,34,8.90172530559,0.533333333333,15,0.0666666666667,1
C,7,34,12.4862159767,0.466666666667,15,0.133333333333,1
D,8,34,10.0670824103,0.583333333333,12,0.0,1
E,9,34,7.37296787682,0.75,4,0.0,1
F,10,34,16.3025782698,0.32,25,0.04,1
G,11,34,11.1617395875,0.428571428571,7,0.142857142857,1
H,12,34,9.66627905754,0.571428571429,7,0.0,1
I,13,34,13.9863058568,0.6,10,0.0,1
D,14,34,8.95347104822,0.45,20,0.0,1
G,15,34,12.1134364152,0.666666666667,9,0.0,1
E,16,34,5.76023513589,0.75,4,0.0,1
H,17,34,5.76284989987,0.55,20,0.0,1
J,18,34,9.78448798973,1.0,3,0.0,1
A,19,34,10.1203338323,0.466666666667,30,0.0666666666667,1
B,20,34,3.68767505893,1.0,3,0.0,1
C,21,34,14.5124979523,0.666666666667,6,0.0,1
E,22,34,10.486334045,0.666666666667,6,0.166666666667,1
G,23,34,11.0155535841,0.486486486486,37,0.0,1
H,24,34,13.2403838064,1.0,3,0.0,1
J,25,34,11.3982677491,0.407407407407,27,0.0,1
A,1,35,12.1302233565,1.0,3,0.0,1
B,2,35,9.89666800268,0.833333333333,6,0.0,1
C,3,35,7.85782192424,0.666666666667,9,0.0,1
D,4,35,5.21523075172,1.0,3,0.0,1
A,5,35,10.7903864022,0.5,10,0.1,1
C,6,35,14.4252665327,1.0,3,0.0,1
E,7,35,9.57303460088,0.833333333333,6,0.0,1
F,8,35,12.667981977,0.636363636364,11,0.0,1
G,9,35,11.6575615121,1.0,3,0.0,1
H,10,35,6.96777184891,0.571428571429,28,0.0357142857143,1
I,11,35,7.39535888792,0.75,4,0.0,1
F,12,35,13.3819380561,0.615384615385,13,0.0769230769231,1
I,13,35,3.9015834716,0.75,4,0.0,1
J,14,35,12.2132357615,0.666666666667,6,0.0,1
A,15,35,8.77319546726,0.8,5,0.0,1
C,16,35,10.064139932,1.0,3,0.0,1
G,17,35,9.18662139913,1.0,3,0.0,1
H,18,35,5.32439076541,0.75,4,0.0,1
I,19,35,6.25083864985,1.0,3,0.0,1
J,20,35,10.3198829743,0.625,8,0.0,1
A,1,36,3.89844307526,1.0,3,0.0,1
B,2,36,7.40444410706,1.0,3,0.0,1
C,3,36,11.4335405079,0.75,4,0.25,1
D,4,36,13.7381331644,1.0,3,0.0,1
B,5,36,8.19527660365,1.0,3,0.0,1
E,6,36,9.60098520556,0.6,5,0.2,1
F,7,36,13.2738195325,0.8,5,0.0,1
G,8,36,12.3626508047,0.833333333333,6,0.0,1
H,9,36,6.65393254879,1.0,3,0.0,1
I,10,36,10.8209591879,1.0,3,0.0,1
F,11,36,19.526115403,1.0,3,0.0,1
J,12,36,11.8031448981,1.0,3,0.0,1
A,13,36,5.47119458144,1.0,3,0.0,1
A,1,37,6.97627078733,0.714285714286,7,0.0,1
B,2,37,8.23563676692,0.692307692308,13,0.0,1
C,3,37,17.312499859,0.75,4,0.25,1
D,4,37,16.2110804907,0.75,8,0.0,1
A,5,37,11.0312102237,0.473684210526,19,0.0526315789474,1
C,6,37,8.79342404262,0.8,5,0.0,1
E,7,37,4.43815943497,0.75,4,0.0,1
F,8,37,15.1459726587,1.0,3,0.0,1
G,9,37,7.69109922846,1.0,3,0.0,1
H,10,37,3.50684557823,0.777777777778,9,0.0,1
I,11,37,10.9395286481,0.75,4,0.0,1
F,12,37,14.0041712422,0.538461538462,26,0.0,1
G,13,37,9.17225068721,0.833333333333,6,0.0,1
H,14,37,10.6154356319,0.428571428571,7,0.142857142857,1
J,15,37,13.9888786383,0.555555555556,9,0.0,1
A,16,37,11.6113099294,1.0,3,0.0,1
D,17,37,12.0072180797,0.8,5,0.0,1
F,18,37,9.97976256199,0.714285714286,7,0.0,1
H,19,37,9.24225998503,0.5,6,0.166666666667,1
I,20,37,11.58781329,1.0,3,0.0,1
J,21,37,14.2990190098,0.625,8,0.125,1
A,1,38,10.4458798096,0.666666666667,6,0.0,1
B,2,38,7.31156998407,0.636363636364,11,0.0,1
C,3,38,13.5315123454,0.375,16,0.0625,1
D,4,38,8.25627911923,0.5,10,0.0,1
A,5,38,6.13006977955,0.428571428571,7,0.285714285714,1
E,6,38,10.2917830079,0.7,10,0.0,1
F,7,38,15.5231204567,0.347826086957,23,0.0869565217391,1
G,8,38,12.0058398692,0.384615384615,26,0.0769230769231,1
H,9,38,10.4485758638,1.0,3,0.0,1
I,10,38,9.46323002584,0.666666666667,6,0.0,1
D,11,38,15.0271838323,0.5,8,0.25,1
E,12,38,9.37436338721,1.0,3,0.0,1
J,13,38,20.1806539342,1.0,3,0.0,1
A,14,38,12.1335164496,0.571428571429,14,0.0,1
B,15,38,8.07874819819,1.0,3,0.0,1
C,16,38,17.0146088113,1.0,3,0.0,1
D,17,38,9.36822321409,0.5,16,0.0,1
E,18,38,9.50192456876,0.666666666667,6,0.0,1
F,19,38,14.0530027307,0.8,5,0.0,1
G,20,38,14.7248266485,0.75,4,0.25,1
H,21,38,11.79757251,1.0,3,0.0,1
I,22,38,12.093114708,0.6,15,0.0,1
J,23,38,13.4028363009,0.8,5,0.2,1
A,1,39,9.74279356198,1.0,3,0.0,1
B,2,39,7.92623041893,0.75,4,0.25,1
C,3,39,17.5755961207,1.0,3,0.0,1
D,4,39,8.99542947427,0.666666666667,9,0.0,1
E,5,39,4.17645101916,0.5,16,0.125,1
F,6,39,12.8329359318,0.416666666667,12,0.0,1
G,7,39,6.96722220814,1.0,3,0.0,1
H,8,39,9.86739108394,0.636363636364,11,0.0,1
I,9,39,10.3533423533,1.0,3,0.0,1
G,10,39,13.1587190021,0.545454545455,11,0.0909090909091,1
J,11,39,11.4632800901,0.555555555556,9,0.0,1
C,12,39,18.0617599265,0.625,8,0.0,1
F,13,39,14.6155404012,0.4,10,0.0,1
J,14,39,15.2889937005,0.4375,16,0.0625,1
A,1,40,11.7701103639,0.8,5,0.0,1
B,2,40,10.107459819,0.666666666667,9,0.0,1
C,3,40,11.4596278481,0.636363636364,11,0.0,1
D,4,40,17.1588768349,0.545454545455,11,0.181818181818,1
C,5,40,9.3465402585,0.75,4,0.0,1
D,6,40,19.822764386,1.0,3,0.0,1
E,7,40,6.53821623589,1.0,3,0.0,1
F,8,40,16.6549776594,0.4,10,0.1,1
G,9,40,9.9381076983,0.538461538462,13,0.0,1
H,10,40,12.7344012648,0.833333333333,6,0.0,1
I,11,40,10.5900746996,1.0,3,0.0,1
I,12,40,6.65569634049,0.6,10,0.0,1
H,13,40,6.58345199464,0.538461538462,13,0.0,1
J,14,40,12.0033830667,0.571428571429,7,0.0,1
A,15,40,9.70832143709,1.0,3,0.0,1
B,16,40,6.08479177943,0.75,4,0.0,1
C,17,40,13.5533850998,0.533333333333,15,0.0666666666667,1
I,18,40,8.44773091456,1.0,3,0.0,1
J,19,40,13.894932978,0.538461538462,13,0.0,1
A,1,41,1.43728192594,1.0,3,0.0,1
B,2,41,5.15378381555,0.615384615385,13,0.0,1
C,3,41,9.86355325214,0.666666666667,6,0.0,1
D,4,41,4.96528758567,1.0,3,0.0,1
C,5,41,3.47137049381,0.714285714286,7,0.0,1
E,6,41,4.63671358905,1.0,3,0.0,1
F,7,41,8.51957422113,0.75,4,0.0,1
G,8,41,8.34593239472,1.0,3,0.0,1
H,9,41,6.94314212748,0.8,5,0.0,1
I,10,41,4.49584494282,0.833333333333,6,0.0,1
I,11,41,8.69931199028,1.0,3,0.0,1
H,12,41,3.72407501551,0.8,5,0.0,1
J,13,41,6.55594989152,0.583333333333,12,0.0,1
C,14,41,2.64772219849,1.0,3,0.0,1
D,15,41,1.10972031848,0.75,4,0.0,1
E,16,41,1.08285049167,0.75,4,0.0,1
F,17,41,7.99658611441,0.666666666667,9,0.0,1
I,18,41,5.78363022335,1.0,3,0.0,1
J,19,41,6.71634435561,0.75,4,0.0,1
A,1,42,16.1604502712,1.0,3,0.0,1
B,2,42,7.0388804607,0.666666666667,9,0.0,1
C,3,42,11.9888139617,1.0,3,0.0,1
D,4,42,2.02874137811,1.0,3,0.0,1
E,5,42,8.94669751833,1.0,3,0.0,1
F,6,42,19.424370175,1.0,3,0.0,1
G,7,42,9.61895088537,0.615384615385,13,0.0,1
H,8,42,8.31844657311,1.0,3,0.0,1
I,9,42,12.7086068214,1.0,3,0.0,1
D,10,42,8.47330544271,1.0,3,0.0,1
F,11,42,12.5958578724,0.666666666667,12,0.0833333333333,1
J,12,42,15.9158610576,1.0,3,0.0,1
D,13,42,7.98392109788,1.0,3,0.0,1
E,14,42,6.73212083884,0.470588235294,17,0.0,1
F,15,42,12.3543492379,1.0,3,0.0,1
I,16,42,7.44331888294,0.833333333333,6,0.0,1
A,1,43,13.7333209466,0.545454545455,11,0.0909090909091,1
B,2,43,10.9834987124,1.0,3,0.0,1
C,3,43,15.1440581257,0.75,4,0.0,1
D,4,43,11.0307608477,0.75,4,0.0,1
B,5,43,10.9931138676,0.625,8,0.0,1
C,6,43,16.5911949513,0.777777777778,9,0.0,1
E,7,43,13.3563991004,0.75,4,0.25,1
F,8,43,16.4903404372,1.0,3,0.0,1
G,9,43,13.0161896261,0.75,4,0.25,1
H,10,43,6.99977710283,0.636363636364,11,0.0,1
I,11,43,12.3479589906,0.8,5,0.0,1
J,12,43,15.6984663337,0.666666666667,6,0.0,1
A,1,44,8.23137436047,0.666666666667,6,0.0,1
B,2,44,10.5433675786,1.0,3,0.0,1
C,3,44,13.7051971525,1.0,3,0.0,1
D,4,44,11.9659646867,1.0,3,0.0,1
C,5,44,13.344973178,1.0,3,0.0,1
E,6,44,8.18606852563,0.714285714286,7,0.0,1
F,7,44,8.97704890312,0.5,10,0.0,1
G,8,44,14.449152295,0.666666666667,12,0.0,1
H,9,44,8.40949498535,1.0,3,0.0,1
I,10,44,10.580058406,1.0,3,0.0,1
D,11,44,10.4665493967,0.714285714286,7,0.0,1
I,12,44,10.2904409032,1.0,3,0.0,1
J,13,44,16.0601740817,0.608695652174,23,0.0,1
A,14,44,12.1590520937,0.75,4,0.0,1
D,15,44,11.1781543419,1.0,3,0.0,1
G,16,44,6.084501056,1.0,3,0.0,1
I,17,44,20.4518710049,1.0,3,0.0,1
A,1,45,13.2483969232,1.0,3,0.0,1
B,2,45,9.04057167308,0.714285714286,7,0.0,1
C,3,45,15.5464319299,0.75,8,0.0,1
D,4,45,7.75715024927,0.615384615385,13,0.0,1
A,5,45,14.1847138534,1.0,3,0.0,1
B,6,45,7.37297089274,0.8,5,0.0,1
E,7,45,9.91638918385,1.0,3,0.0,1
F,8,45,11.3200016364,0.5,12,0.0,1
G,9,45,10.8765879584,0.6,5,0.0,1
H,10,45,7.98224206987,0.636363636364,11,0.0,1
I,11,45,9.94527287559,0.75,4,0.25,1
D,12,45,10.3136675665,0.571428571429,7,0.142857142857,1
H,13,45,7.38251076796,1.0,3,0.0,1
J,14,45,15.4719015468,0.666666666667,6,0.0,1
A,15,45,6.89268412258,0.5,6,0.0,1
B,16,45,10.5531008312,0.583333333333,12,0.0,1
D,17,45,10.7139132666,0.6,10,0.0,1
F,18,45,9.76166431006,0.75,4,0.0,1
G,19,45,10.4053782133,0.7,10,0.0,1
H,20,45,12.0034929623,0.583333333333,12,0.166666666667,1
I,21,45,10.493356169,0.666666666667,6,0.0,1
J,22,45,8.66530290812,0.428571428571,14,0.0,1
A,1,46,11.6848156216,0.571428571429,7,0.142857142857,1
B,2,46,12.2954100774,0.642857142857,14,0.0,1
C,3,46,18.5631124803,0.5,14,0.0,1
D,4,46,10.1590542632,0.318181818182,22,0.0,1
A,5,46,9.9095207899,0.75,4,0.0,1
B,6,46,9.05777949393,0.5,16,0.0,1
D,7,46,14.3611326478,0.5,22,0.0,1
E,8,46,9.45850540397,1.0,3,0.0,1
F,9,46,11.2063292662,0.380952380952,21,0.0,1
G,10,46,9.7007570804,0.318181818182,22,0.0454545454545,1
H,11,46,8.72913756239,0.636363636364,11,0.0,1
I,12,46,10.2730412484,0.75,4,0.0,1
I,13,46,14.2714721673,0.8,5,0.0,1
H,14,46,11.4236081631,0.666666666667,6,0.166666666667,1
J,15,46,14.1858934281,0.625,8,0.125,1
C,16,46,17.1142310623,0.666666666667,12,0.0833333333333,1
E,17,46,6.75697637636,0.5,8,0.125,1
F,18,46,13.9681356558,1.0,3,0.0,1
H,19,46,8.61709189068,0.6,5,0.0,1
I,20,46,13.558501354,0.625,8,0.125,1
A,1,47,7.74527332,1.0,3,0.0,1
B,2,47,11.3828438918,0.714285714286,7,0.0,1
C,3,47,18.665603179,0.8,5,0.0,1
D,4,47,7.07469824856,1.0,3,0.0,1
B,5,47,10.2852681382,0.5625,16,0.0625,1
E,6,47,8.57998445179,1.0,3,0.0,1
F,7,47,18.8157406064,0.571428571429,7,0.0,1
G,8,47,5.15788890452,0.8,5,0.0,1
H,9,47,13.3596159034,1.0,3,0.0,1
I,10,47,9.24784697041,0.714285714286,7,0.0,1
D,11,47,24.7843743992,1.0,3,0.0,1
F,12,47,15.3664139326,1.0,3,0.0,1
G,13,47,12.2623776614,0.714285714286,7,0.0,1
E,14,47,8.64778270167,1.0,3,0.0,1
I,15,47,14.3115978272,0.461538461538,13,0.0769230769231,1
J,16,47,10.9826624547,0.666666666667,6,0.0,1
A,17,47,14.3925062117,0.555555555556,18,0.0,1
C,18,47,13.9169177138,0.714285714286,7,0.0,1
J,19,47,16.2456716249,0.75,8,0.0,1
A,1,48,9.72907788629,0.481481481481,27,0.0,1
B,2,48,5.70722209139,1.0,3,0.0,1
C,3,48,11.0447154557,0.551724137931,29,0.103448275862,1
D,4,48,11.1789175659,0.5,10,0.2,1
A,5,48,9.31889234008,0.521739130435,23,0.0434782608696,1
B,6,48,6.29004815833,0.571428571429,7,0.142857142857,1
D,7,48,11.7132135659,0.375,8,0.125,1
E,8,48,9.82240302414,0.454545454545,11,0.181818181818,1
F,9,48,13.0191540133,0.478260869565,23,0.0869565217391,1
G,10,48,11.7198762466,0.5625,16,0.0625,1
H,11,48,9.14667002255,0.75,4,0.0,1
I,12,48,5.21954381284,1.0,3,0.0,1
G,13,48,7.99294152997,0.75,4,0.0,1
E,14,48,8.17021330594,0.5,12,0.0,1
I,15,48,15.7139980859,1.0,3,0.0,1
J,16,48,11.9872833194,0.333333333333,21,0.0952380952381,1
A,17,48,13.1310149157,1.0,3,0.0,1
C,18,48,14.3892491178,0.590909090909,22,0.0454545454545,1
E,19,48,9.95550260128,0.363636363636,11,0.0,1
F,20,48,11.5527830048,0.341463414634,41,0.0243902439024,1
G,21,48,11.4457612399,0.52380952381,21,0.047619047619,1
H,22,48,9.92520599683,0.666666666667,6,0.166666666667,1
I,23,48,12.8077278124,0.5,6,0.0,1
A,1,49,12.2221253762,0.75,8,0.0,1
B,2,49,13.0725692218,0.75,4,0.25,1
C,3,49,22.1827712768,1.0,3,0.0,1
D,4,49,8.25996583325,0.625,8,0.0,1
A,5,49,2.85762774305,1.0,3,0.0,1
C,6,49,17.6788137166,0.75,4,0.25,1
D,7,49,12.6740008029,1.0,3,0.0,1
E,8,49,3.20489827589,1.0,3,0.0,1
F,9,49,20.0405386333,0.5,6,0.166666666667,1
G,10,49,11.6498504878,0.526315789474,19,0.0526315789474,1
H,11,49,8.5441628931,0.6,15,0.0,1
I,12,49,9.55903633648,0.777777777778,9,0.0,1
D,13,49,12.0191022592,1.0,3,0.0,1
F,14,49,14.7416543124,0.5,14,0.0,1
G,15,49,12.554636081,0.454545454545,11,0.0,1
I,16,49,5.71804373806,0.571428571429,7,0.142857142857,1
J,17,49,12.9858721949,0.75,4,0.25,1
A,18,49,12.1889561987,0.5,8,0.0,1
B,19,49,6.82914252889,1.0,3,0.0,1
C,20,49,14.1861910534,0.666666666667,6,0.166666666667,1
F,21,49,9.92904459609,0.6,10,0.0,1
G,22,49,14.3879204403,0.8,5,0.0,1
J,23,49,13.8097505581,0.571428571429,7,0.0,1
A,1,50,12.9403637949,0.541666666667,24,0.0,1
B,2,50,6.29513958983,1.0,3,0.0,1
C,3,50,12.543673144,0.555555555556,9,0.0,1
D,4,50,17.3605550541,0.75,8,0.0,1
B,5,50,8.96156123702,0.75,4,0.0,1
C,6,50,4.71552156176,0.833333333333,6,0.0,1
D,7,50,6.89556972889,1.0,3,0.0,1
E,8,50,6.9302110977,1.0,3,0.0,1
F,9,50,15.5899753641,0.625,8,0.0,1
G,10,50,12.9300290403,0.5,10,0.1,1
H,11,50,8.14963925434,0.833333333333,6,0.0,1
I,12,50,13.6414521442,0.8,5,0.2,1
D,13,50,13.0654203673,1.0,3,0.0,1
F,14,50,19.3801091643,0.75,4,0.0,1
G,15,50,10.2380924504,0.538461538462,13,0.0769230769231,1
J,16,50,15.8854529616,1.0,3,0.0,1
A,17,50,16.9144101562,1.0,3,0.0,1
B,18,50,4.7161284916,0.75,8,0.0,1
F,19,50,14.6393512961,0.75,4,0.0,1
I,20,50,17.3074749632,1.0,3,0.0,1
J,21,50,17.0331564534,0.625,16,0.0,1
A,1,51,9.40510264574,0.478260869565,23,0.0434782608696,1
B,2,51,7.17195153965,0.461538461538,13,0.0,1
C,3,51,12.8449274824,0.416666666667,12,0.0833333333333,1
D,4,51,9.0600809735,0.5,8,0.125,1
A,5,51,7.37148291258,1.0,3,0.0,1
C,6,51,5.05439627757,1.0,3,0.0,1
D,7,51,8.85281054695,1.0,3,0.0,1
E,8,51,8.36224419324,0.583333333333,12,0.0833333333333,1
F,9,51,11.1289715721,0.409090909091,22,0.0,1
G,10,51,8.89154692336,0.75,4,0.25,1
H,11,51,8.56771067356,1.0,3,0.0,1
I,12,51,12.612118779,0.538461538462,13,0.0,1
